"DEPARTURES_SCHEDULED","DEPARTURES_PERFORMED","PAYLOAD","SEATS","PASSENGERS","FREIGHT","MAIL","DISTANCE","RAMP_TO_RAMP","AIR_TIME","UNIQUE_CARRIER_NAME","CARRIER","ORIGIN","DEST","AIRCRAFT_GROUP","AIRCRAFT_TYPE","AIRCRAFT_CONFIG","YEAR","QUARTER","MONTH","DISTANCE_GROUP","CLASS",
0.00,1.00,12000.00,50.00,30.00,0.00,0.00,67.00,80.00,48.00,"ExpressJet Airlines Inc.","RU","ABE","EWR",6,"675",1,2001,4,11,1,"F",
0.00,1.00,30585.00,125.00,46.00,890.00,3.00,77.00,32.00,20.00,"Northwest Airlines Inc.","NW","ABE","MDT",6,"650",1,2001,4,11,1,"F",
0.00,1.00,38000.00,149.00,15.00,0.00,0.00,291.00,90.00,77.00,"Pan American Airways Corp.","PN","ABE","PSM",7,"715",1,2001,4,11,1,"F",
0.00,1.00,30540.00,120.00,115.00,0.00,1100.00,349.00,71.00,55.00,"United Air Lines Inc.","UA","ABQ","DEN",6,"698",1,2001,4,11,1,"F",
0.00,1.00,5923.00,0.00,0.00,0.00,0.00,349.00,63.00,56.00,"Reliant Airlines","RLQ","ABQ","DEN",6,"681",2,2001,4,11,1,"G",
0.00,1.00,27200.00,136.00,118.00,0.00,0.00,349.00,63.00,56.00,"Frontier Airlines Inc.","F9","ABQ","DEN",6,"619",1,2001,4,11,1,"F",
0.00,18.00,900000.00,2142.00,1229.00,693.00,3064.00,349.00,1267.00,1023.00,"Frontier Airlines Inc.","F9","ABQ","DEN",6,"620",1,2001,4,11,1,"F",
0.00,1.00,35500.00,149.00,148.00,146.00,0.00,569.00,146.00,100.00,"Delta Air Lines Inc.","DL","ABQ","DFW",7,"715",1,2001,4,11,2,"F",
0.00,17.00,850000.00,2023.00,654.00,0.00,26.00,223.00,892.00,662.00,"Frontier Airlines Inc.","F9","ABQ","ELP",6,"620",1,2001,4,11,1,"F",
0.00,1.00,5923.00,0.00,0.00,918.00,0.00,1161.00,167.00,160.00,"Reliant Airlines","RLQ","ABQ","IND",6,"681",2,2001,4,11,3,"G",
0.00,1.00,5923.00,0.00,0.00,330.00,0.00,1161.00,165.00,157.00,"Reliant Airlines","RLQ","ABQ","IND",6,"681",2,2001,4,11,3,"G",
0.00,1.00,5923.00,0.00,0.00,328.00,0.00,1161.00,159.00,152.00,"Reliant Airlines","RLQ","ABQ","IND",6,"681",2,2001,4,11,3,"G",
0.00,1.00,5923.00,0.00,0.00,1226.00,0.00,1161.00,169.00,161.00,"Reliant Airlines","RLQ","ABQ","IND",6,"681",2,2001,4,11,3,"G",
0.00,1.00,5923.00,0.00,0.00,0.00,0.00,817.00,106.00,102.00,"Reliant Airlines","RLQ","ABQ","LIT",6,"681",2,2001,4,11,2,"G",
0.00,1.00,5923.00,0.00,0.00,0.00,0.00,817.00,117.00,112.00,"Reliant Airlines","RLQ","ABQ","LIT",6,"681",2,2001,4,11,2,"G",
0.00,1.00,5923.00,0.00,0.00,0.00,0.00,817.00,100.00,96.00,"Reliant Airlines","RLQ","ABQ","LIT",6,"681",2,2001,4,11,2,"G",
0.00,1.00,5923.00,0.00,0.00,0.00,0.00,817.00,122.00,117.00,"Reliant Airlines","RLQ","ABQ","LIT",6,"681",2,2001,4,11,2,"G",
0.00,1.00,5923.00,0.00,0.00,0.00,0.00,817.00,121.00,116.00,"Reliant Airlines","RLQ","ABQ","LIT",6,"681",2,2001,4,11,2,"G",
0.00,1.00,5923.00,0.00,0.00,0.00,0.00,817.00,116.00,111.00,"Reliant Airlines","RLQ","ABQ","LIT",6,"681",2,2001,4,11,2,"G",
0.00,1.00,5923.00,0.00,0.00,0.00,0.00,817.00,108.00,101.00,"Reliant Airlines","RLQ","ABQ","LIT",6,"681",2,2001,4,11,2,"G",
0.00,1.00,5923.00,0.00,0.00,0.00,0.00,817.00,107.00,103.00,"Reliant Airlines","RLQ","ABQ","LIT",6,"681",2,2001,4,11,2,"G",
0.00,1.00,5923.00,0.00,0.00,328.00,0.00,628.00,99.00,88.00,"Reliant Airlines","RLQ","ABQ","SAN",6,"681",2,2001,4,11,2,"G",
0.00,1.00,5923.00,0.00,0.00,142.00,0.00,628.00,108.00,93.00,"Reliant Airlines","RLQ","ABQ","SAN",6,"681",2,2001,4,11,2,"G",
